血統登録番号,StartDashScore,EarlyTrackingScore,DashMinusTracking,PastPositionScore,HistoryN,StructureSpread,Reliability,Type
2012100518,48.33,48.82,-0.49,43.55,8,0.0517,52.1,バランス型
2013101522,33.25,39.74,-6.48,15.52,6,0.1002,60.0,バランス型
2014105621,61.51,58.08,3.43,77.64,2,0.0,11.7,バランス型
2015100772,28.87,39.84,-10.96,7.19,5,0.0794,55.6,追走持続型
2015100830,77.57,69.62,7.95,98.79,6,0.0696,55.8,バランス型
2015100978,74.77,64.6,10.17,88.17,8,0.0636,58.7,テン型
2015110046,45.37,44.93,0.43,22.97,2,0.0667,30.2,バランス型
2015110102,48.79,46.88,1.9,42.31,8,0.0877,66.7,バランス型
2016101285,74.35,70.29,4.06,92.08,8,0.0947,66.7,バランス型
2016102032,31.82,36.1,-4.27,13.59,8,0.0729,63.9,バランス型
2016102044,33.52,38.0,-4.48,17.22,8,0.0666,60.3,バランス型
2016102692,29.46,37.91,-8.44,12.37,8,0.1363,66.7,追走持続型
2017100225,66.02,59.66,6.36,82.39,3,0.0137,19.9,バランス型
2017100519,53.28,51.57,1.71,51.55,8,0.0524,52.5,バランス型
2017101396,50.34,52.04,-1.7,40.0,1,0.0,7.0,バランス型
2017101918,70.87,70.68,0.2,88.84,8,0.162,66.7,バランス型
2017102037,37.44,34.98,2.46,18.54,8,0.1407,66.7,バランス型
2017102466,48.44,47.36,1.09,42.39,8,0.0788,66.7,バランス型
2017103060,44.31,49.41,-5.1,13.33,1,0.0,7.0,バランス型
2017103425,39.25,43.93,-4.68,9.19,2,0.0687,30.8,バランス型
2017103437,51.7,50.78,0.92,49.14,8,0.0628,58.2,バランス型
2017103858,46.47,50.29,-3.83,39.17,3,0.2102,42.9,バランス型
2017104345,55.91,53.44,2.48,56.09,8,0.1431,66.7,バランス型
2017104453,54.9,53.35,1.55,54.95,8,0.035,42.8,バランス型
2017105050,48.17,49.36,-1.19,39.58,3,0.048,32.1,バランス型
2017105660,35.75,38.28,-2.53,19.87,8,0.1372,66.7,バランス型
2017106653,44.48,49.06,-4.58,28.38,2,0.0687,30.8,バランス型
2017110086,54.28,54.39,-0.11,55.34,8,0.2018,66.7,バランス型
2017100515,45.93,47.48,-1.55,13.33,1,0.0,7.0,バランス型
2017101120,40.79,44.58,-3.8,29.38,6,0.0602,51.1,バランス型
2017102197,62.02,55.0,7.02,69.61,3,0.0888,42.9,バランス型
2017102271,57.72,60.98,-3.26,67.53,5,0.1197,55.6,バランス型
2017102629,47.62,46.64,0.98,35.16,3,0.1139,42.9,バランス型
2017103241,44.25,44.69,-0.44,27.17,3,0.0476,32.0,バランス型
2017103453,46.64,49.01,-2.37,36.83,3,0.0236,23.4,バランス型
2017104197,55.83,55.32,0.52,66.67,1,0.0,7.0,バランス型
2017104588,52.12,52.38,-0.26,46.67,1,0.0,7.0,バランス型
2017104639,57.0,55.98,1.01,65.03,2,0.025,18.6,バランス型
2017104779,50.5,62.8,-12.3,60.72,5,0.1566,55.6,追走持続型
2017104784,69.25,62.55,6.7,80.67,7,0.1119,63.6,バランス型
2017105065,41.38,43.89,-2.5,25.62,4,0.0,17.5,バランス型
2017105405,57.58,55.97,1.61,62.19,4,0.0306,30.3,バランス型
2017105499,59.63,61.1,-1.47,79.46,2,0.1542,33.3,バランス型
2017105985,55.82,56.47,-0.65,59.45,6,0.0399,40.9,バランス型
2013104215,53.66,53.23,0.43,53.63,4,0.0647,44.4,バランス型
2013105807,46.78,50.0,-3.22,39.89,4,0.0928,50.0,バランス型
2014105441,32.59,46.39,-13.8,18.29,5,0.0702,51.9,追走持続型
2015101702,50.63,50.28,0.36,47.47,8,0.0822,66.7,バランス型
2015104109,32.78,39.09,-6.31,17.36,8,0.0956,66.7,バランス型
2015104750,42.97,43.6,-0.63,27.43,4,0.0955,50.0,バランス型
2016100758,51.48,51.51,-0.03,49.55,8,0.1165,66.7,バランス型
2016101166,62.02,60.21,1.81,100.0,1,0.0,7.0,バランス型
2016104451,40.79,40.52,0.27,27.51,8,0.1002,66.7,バランス型
2016104473,61.12,58.58,2.54,77.81,2,0.1042,33.3,バランス型
2016104649,46.12,54.32,-8.2,46.18,8,0.1276,66.7,追走持続型
2016104819,65.98,61.48,4.49,75.04,8,0.072,63.3,バランス型
2013102295,45.17,57.62,-12.45,47.82,5,0.1204,55.6,追走持続型
2014102888,50.92,52.04,-1.13,49.44,8,0.1495,66.7,バランス型
2014103189,31.43,41.9,-10.47,17.35,8,0.1295,66.7,追走持続型
2015100846,71.68,68.2,3.48,88.44,7,0.142,63.6,バランス型
2015102745,37.99,39.99,-2.0,24.04,8,0.076,65.5,バランス型
2015102841,49.38,51.01,-1.63,46.82,8,0.1152,66.7,バランス型
2015104841,52.52,50.11,2.41,49.65,8,0.062,57.8,バランス型
2016101368,34.32,36.31,-1.99,16.68,8,0.1554,66.7,バランス型
2016101865,29.73,36.37,-6.63,11.59,8,0.1466,66.7,バランス型
2016102617,37.57,41.97,-4.4,20.94,5,0.1237,55.6,バランス型
2016103017,73.21,63.46,9.75,89.96,5,0.0521,43.6,テン型
2016104768,53.22,56.65,-3.43,57.01,5,0.1332,55.6,バランス型
2016105223,28.55,30.0,-1.45,4.28,8,0.1185,66.7,バランス型
2016106316,51.54,55.52,-3.98,53.16,8,0.0977,66.7,バランス型
2016106518,59.64,52.57,7.08,59.44,8,0.1674,66.7,バランス型
2016109128,56.37,54.68,1.69,66.67,1,0.0,7.0,バランス型
2017100813,49.46,44.27,5.2,13.33,1,0.0,7.0,バランス型
2017101629,48.17,41.24,6.93,0.0,1,0.0,7.0,バランス型
2017101733,49.18,49.99,-0.81,44.61,5,0.0646,49.4,バランス型
2017102936,45.88,48.52,-2.64,40.32,8,0.0597,56.5,バランス型
2017103133,31.81,35.96,-4.15,10.25,6,0.1449,60.0,バランス型
2017103666,37.25,40.61,-3.36,23.67,8,0.1368,66.7,バランス型
2017104119,77.6,70.95,6.66,96.65,8,0.1664,66.7,バランス型
2017104771,41.87,41.6,0.27,29.68,8,0.0767,65.9,バランス型
2017105216,54.56,58.62,-4.06,62.5,4,0.0446,36.1,バランス型
2017105377,50.76,47.3,3.47,26.67,1,0.0,7.0,バランス型
2017105443,59.98,57.85,2.13,64.83,8,0.0974,66.7,バランス型
2017105546,69.67,70.35,-0.67,87.29,8,0.1234,66.7,バランス型
2017105628,42.04,48.39,-6.35,36.84,8,0.1562,66.7,バランス型
2017106392,45.56,47.59,-2.04,39.55,8,0.0617,57.6,バランス型
2017106403,46.46,50.61,-4.15,43.58,8,0.1112,66.7,バランス型
2017106522,58.71,57.5,1.21,65.59,4,0.1313,50.0,バランス型
2017100464,61.07,59.49,1.59,67.66,8,0.0814,66.7,バランス型
2017101418,55.39,54.97,0.42,64.29,1,0.0,7.0,バランス型
2017102383,43.99,46.24,-2.25,22.52,2,0.0667,30.2,バランス型
2017102762,54.06,51.98,2.08,52.1,2,0.0458,24.4,バランス型
2017103568,45.08,54.55,-9.47,45.81,8,0.1054,66.7,追走持続型
2017104661,46.08,46.95,-0.87,35.68,4,0.0703,46.8,バランス型
2017104681,28.22,40.55,-12.33,12.82,8,0.0666,60.3,追走持続型
2017104695,68.22,61.77,6.46,88.32,3,0.0991,42.9,バランス型
2017104932,58.97,58.72,0.25,64.55,8,0.0602,56.8,バランス型
2017104961,71.43,64.85,6.58,84.04,8,0.1468,66.7,バランス型
2017105134,45.62,49.03,-3.41,38.94,5,0.071,52.3,バランス型
2017105200,51.13,51.6,-0.47,45.95,2,0.0,11.7,バランス型
2017106178,48.76,49.72,-0.96,28.57,1,0.0,7.0,バランス型
2017106339,51.41,51.82,-0.41,42.86,1,0.0,7.0,バランス型
2017106384,36.41,28.13,8.28,9.78,8,0.2148,66.7,テン型
2017100661,54.8,53.95,0.85,55.42,8,0.1242,66.7,バランス型
2017101719,51.35,48.86,2.5,33.33,1,0.0,7.0,バランス型
2017101805,66.36,58.45,7.91,72.87,7,0.1729,63.6,バランス型
2017101830,68.02,58.12,9.89,74.76,7,0.1295,63.6,テン型
2017103793,46.54,42.94,3.6,31.38,4,0.1572,50.0,バランス型
2017104055,55.05,56.26,-1.21,57.9,8,0.0735,64.2,バランス型
2017104963,41.3,35.39,5.91,22.46,8,0.1719,66.7,バランス型
2017105485,61.75,52.11,9.63,60.91,8,0.1372,66.7,テン型
2017105623,48.97,52.76,-3.79,47.53,8,0.0798,66.7,バランス型
2017105972,69.49,64.47,5.02,83.81,6,0.1307,60.0,バランス型
2014105609,67.44,64.38,3.05,100.0,2,0.0667,30.2,バランス型
2015100608,52.59,53.01,-0.42,52.21,8,0.1101,66.7,バランス型
2015101813,61.2,57.9,3.3,90.91,1,0.0,7.0,バランス型
2015105858,56.07,63.08,-7.02,69.06,4,0.1095,50.0,バランス型
2015110056,51.04,50.83,0.21,48.43,8,0.0915,66.7,バランス型
2016101679,69.98,65.19,4.79,82.51,8,0.0655,59.7,バランス型
2016103272,45.83,49.64,-3.81,41.57,8,0.0784,66.7,バランス型
2016104198,57.96,53.62,4.35,58.88,8,0.0541,53.4,バランス型
2016104361,47.04,57.39,-10.35,49.55,2,0.1625,33.3,追走持続型
2016104834,54.72,55.01,-0.29,56.38,8,0.056,54.5,バランス型
2016105734,62.9,61.37,1.53,71.37,8,0.082,66.7,バランス型
2016110113,55.21,52.36,2.85,54.43,8,0.0753,65.2,バランス型
2017100284,51.17,43.65,7.52,35.46,3,0.1106,42.9,バランス型
2017101318,55.84,62.97,-7.13,69.27,4,0.1273,50.0,バランス型
2017101799,47.43,48.67,-1.24,21.43,1,0.0,7.0,バランス型
2017101930,66.4,62.4,4.0,86.32,3,0.0375,28.4,バランス型
2017102406,40.49,41.3,-0.81,27.95,8,0.1182,66.7,バランス型
2017103258,54.22,55.81,-1.59,57.04,5,0.1259,55.6,バランス型
2017103996,48.58,52.96,-4.39,43.05,2,0.0958,33.3,バランス型
2017104164,53.86,52.85,1.01,53.37,4,0.0469,37.0,バランス型
2017104430,58.04,57.07,0.98,78.57,1,0.0,7.0,バランス型
2017105028,40.55,45.33,-4.78,31.72,8,0.0774,66.3,バランス型
2017105033,57.34,52.66,4.67,56.56,8,0.1683,66.7,バランス型
2017105136,62.68,54.57,8.11,65.47,8,0.092,66.7,テン型
2017105504,68.11,58.71,9.4,76.89,6,0.0672,54.6,テン型
2017105604,57.59,55.08,2.51,60.76,5,0.1107,55.6,バランス型
2017106059,58.04,57.07,0.98,78.57,1,0.0,7.0,バランス型
2017100009,37.92,46.56,-8.64,25.33,5,0.0837,55.6,追走持続型
2017100390,45.82,50.06,-4.25,20.0,1,0.0,7.0,バランス型
2017101145,65.61,60.65,4.96,82.88,3,0.0325,26.6,バランス型
2017101222,41.29,48.09,-6.79,0.0,1,0.0,7.0,バランス型
2017102209,50.34,52.04,-1.7,40.0,1,0.0,7.0,バランス型
2017102316,57.15,52.72,4.42,57.78,5,0.1247,55.6,バランス型
2017102506,54.27,53.75,0.52,54.73,8,0.0524,52.4,バランス型
2017103227,40.54,45.05,-4.51,13.69,2,0.0687,30.8,バランス型
2017104231,63.48,59.37,4.11,74.47,4,0.0559,40.8,バランス型
2017104251,43.33,43.68,-0.35,24.28,3,0.0568,35.3,バランス型
2017104308,51.85,52.7,-0.85,46.67,1,0.0,7.0,バランス型
2017104737,63.91,57.97,5.94,100.0,1,0.0,7.0,バランス型
2017106000,47.09,46.48,0.61,40.05,8,0.1127,66.7,バランス型
2017106122,58.84,59.55,-0.7,67.1,5,0.1339,55.6,バランス型
2017110129,55.58,51.63,3.95,54.19,8,0.117,66.7,バランス型
2017110163,63.59,58.16,5.43,70.46,6,0.134,60.0,バランス型
2017100521,50.34,52.04,-1.7,40.0,1,0.0,7.0,バランス型
2017101253,39.6,46.04,-6.44,13.33,2,0.0396,22.7,バランス型
2017101823,38.92,46.11,-7.19,30.79,8,0.1218,66.7,バランス型
2017102342,75.35,69.88,5.47,93.06,8,0.1222,66.7,バランス型
2017102457,67.1,64.76,2.34,79.13,8,0.0921,66.7,バランス型
2017103328,30.87,35.27,-4.4,11.57,8,0.1229,66.7,バランス型
2017103800,36.22,41.87,-5.65,23.77,8,0.0758,65.4,バランス型
2017104359,56.37,54.68,1.69,66.67,1,0.0,7.0,バランス型
2017104809,27.89,39.12,-11.23,11.03,8,0.1533,66.7,追走持続型
2017105144,64.66,64.52,0.14,76.24,8,0.1187,66.7,バランス型
2017105233,58.76,57.86,0.9,63.55,8,0.0535,53.1,バランス型
2017105541,54.07,52.41,1.66,53.3,8,0.0978,66.7,バランス型
2017105553,60.94,59.88,1.07,67.84,8,0.0776,66.5,バランス型
2017105819,49.05,48.14,0.91,43.61,8,0.1279,66.7,バランス型
2017105893,55.27,53.35,1.91,55.64,8,0.1094,66.7,バランス型
2017106287,66.45,62.35,4.1,76.97,7,0.0761,62.6,バランス型
2013100376,63.99,67.05,-3.05,77.96,8,0.1823,66.7,バランス型
2013106157,37.9,36.67,1.24,20.6,8,0.1763,66.7,バランス型
2014105277,45.93,47.48,-1.55,13.33,1,0.0,7.0,バランス型
2014105371,46.49,50.99,-4.5,43.61,8,0.1143,66.7,バランス型
2015101388,62.02,60.21,1.81,100.0,1,0.0,7.0,バランス型
2015104405,46.65,55.3,-8.65,46.6,3,0.1711,42.9,追走持続型
2015106231,51.5,54.35,-2.86,52.54,8,0.1321,66.7,バランス型
2016100746,32.79,48.6,-15.81,25.99,8,0.1466,66.7,追走持続型
2016103163,54.68,53.68,1.0,55.18,7,0.0226,34.3,バランス型
2016103872,48.58,50.47,-1.88,45.6,8,0.1873,66.7,バランス型
2016104584,61.12,59.9,1.22,74.46,3,0.0354,27.6,バランス型
2016104696,61.03,51.9,9.13,59.8,8,0.1089,66.7,テン型
2016104890,47.29,43.38,3.91,37.41,8,0.1822,66.7,バランス型
2016104977,40.2,47.02,-6.82,31.15,6,0.0989,60.0,バランス型
2016105170,51.1,46.66,4.44,43.18,6,0.1523,60.0,バランス型
2016106237,73.67,66.79,6.87,88.31,8,0.025,37.2,バランス型
2017100993,46.5,41.9,4.6,31.45,5,0.1004,55.6,バランス型
2017101859,48.29,44.11,4.18,31.46,3,0.0408,29.6,バランス型
2017102350,49.63,42.16,7.47,6.67,1,0.0,7.0,バランス型
2017104141,49.7,55.15,-5.45,51.4,8,0.1213,66.7,バランス型
2017104578,41.72,46.49,-4.77,26.22,3,0.1453,42.9,バランス型
2017104719,70.18,66.97,3.21,84.6,8,0.0939,66.7,バランス型
2017104881,50.16,43.76,6.4,13.33,1,0.0,7.0,バランス型
2017105077,40.36,50.97,-10.6,36.96,8,0.1344,66.7,追走持続型
2017105204,52.3,56.53,-4.23,55.8,8,0.1587,66.7,バランス型
2017105301,67.1,64.58,2.52,78.97,8,0.1408,66.7,バランス型
2017105378,64.58,59.49,5.09,72.15,6,0.1532,60.0,バランス型
2017105493,71.77,67.25,4.53,86.59,8,0.0891,66.7,バランス型
2017105630,50.69,45.36,5.34,20.0,1,0.0,7.0,バランス型
2017106372,33.75,46.39,-12.63,24.64,8,0.1456,66.7,追走持続型
2017106414,61.72,55.91,5.8,64.89,8,0.0955,66.7,バランス型
2017106570,41.16,32.12,9.05,18.49,8,0.1362,66.7,テン型
2013102193,55.72,54.34,1.38,57.45,5,0.074,53.7,バランス型
2013103823,48.15,47.84,0.31,42.42,8,0.0514,51.9,バランス型
2013105645,55.25,53.57,1.69,57.4,2,0.0333,20.9,バランス型
2014100172,60.11,57.27,2.84,85.71,1,0.0,7.0,バランス型
2014101392,35.44,41.15,-5.72,22.18,8,0.0595,56.4,バランス型
2014104261,36.1,39.62,-3.52,21.57,8,0.1129,66.7,バランス型
2014105266,63.09,59.0,4.1,100.0,1,0.0,7.0,バランス型
2015100964,69.0,63.78,5.22,80.28,8,0.0809,66.7,バランス型
2015102392,37.59,44.23,-6.64,6.36,2,0.0,11.7,バランス型
2015104381,40.88,43.02,-2.14,29.16,7,0.0818,63.6,バランス型
2016100939,45.21,48.64,-3.43,14.29,1,0.0,7.0,バランス型
2016104662,61.28,60.91,0.38,69.14,8,0.1032,66.7,バランス型
2016104989,72.56,64.67,7.89,85.44,8,0.0743,64.6,バランス型
2016106040,38.23,45.85,-7.62,10.17,2,0.0292,19.8,バランス型
2016110058,35.63,40.84,-5.21,22.24,8,0.0658,59.9,バランス型
2012104440,60.0,57.35,2.66,64.4,8,0.0579,55.5,バランス型
2013103727,49.64,50.42,-0.78,33.33,1,0.0,7.0,バランス型
2014100492,73.9,70.29,3.61,94.93,6,0.1155,60.0,バランス型
2014100595,70.3,71.1,-0.8,88.65,8,0.0481,50.1,バランス型
2014102061,58.84,63.59,-4.76,69.2,8,0.0982,66.7,バランス型
2014102243,32.78,37.17,-4.39,15.56,8,0.1432,66.7,バランス型
2014105436,54.79,54.99,-0.19,59.01,2,0.0292,19.8,バランス型
2014105837,48.1,49.2,-1.1,25.0,1,0.0,7.0,バランス型
2014105991,43.45,45.52,-2.07,0.0,1,0.0,7.0,バランス型
2015100969,45.1,47.9,-2.8,39.14,8,0.0581,55.6,バランス型
2015102591,60.16,64.91,-4.75,87.84,2,0.1542,33.3,バランス型
2015103930,57.86,56.18,1.68,62.13,5,0.0855,55.6,バランス型
2015104925,46.74,51.69,-4.95,44.99,8,0.1318,66.7,バランス型
2014101588,47.89,48.18,-0.29,41.6,6,0.0499,45.9,バランス型
2014105643,48.52,49.53,-1.01,27.27,1,0.0,7.0,バランス型
2015105292,60.81,63.71,-2.9,74.73,5,0.1343,55.6,バランス型
2016100609,53.57,44.9,8.66,43.54,6,0.1473,60.0,テン型
2016101165,51.41,54.12,-2.71,51.85,8,0.0691,61.7,バランス型
2016102569,58.65,57.54,1.1,81.82,1,0.0,7.0,バランス型
2016103275,36.42,45.68,-9.26,26.56,8,0.0775,66.4,追走持続型
2016103757,70.96,67.28,3.68,100.0,3,0.0,15.0,バランス型
2016103767,37.22,44.02,-6.8,26.03,7,0.1481,63.6,バランス型
2016104400,42.11,49.24,-7.13,36.67,8,0.0534,53.0,バランス型
2016104933,56.19,56.88,-0.7,59.81,8,0.1056,66.7,バランス型
2016109024,61.91,58.55,3.35,79.15,2,0.0458,24.4,バランス型
2017100086,42.71,45.06,-2.34,33.2,7,0.0175,31.6,バランス型
2017100760,36.78,36.88,-0.1,16.87,6,0.1371,60.0,バランス型
2017100794,47.13,49.41,-2.27,38.07,3,0.0982,42.9,バランス型
2017101911,62.69,49.51,13.18,60.11,7,0.1542,63.6,テン型
2017101924,59.73,64.72,-4.99,71.65,8,0.1176,66.7,バランス型
2017102945,64.21,64.92,-0.71,76.16,8,0.1718,66.7,バランス型
2017103787,49.42,54.64,-5.22,47.57,2,0.1,33.3,バランス型
2017104284,49.43,48.68,0.74,44.69,8,0.1736,66.7,バランス型
2017104756,42.77,44.36,-1.59,33.29,8,0.0731,63.9,バランス型
2017104823,56.1,54.41,1.69,57.35,8,0.1768,66.7,バランス型
2017104839,46.23,40.53,5.7,15.86,2,0.1417,33.3,バランス型
2017105059,53.71,48.24,5.46,46.16,3,0.1711,42.9,バランス型
2017105302,55.98,64.85,-8.87,71.44,4,0.1758,50.0,追走持続型
2017105423,54.6,54.34,0.26,60.0,1,0.0,7.0,バランス型
2017106292,57.65,59.55,-1.9,65.62,5,0.0549,44.8,バランス型
2017106590,62.02,60.21,1.81,100.0,1,0.0,7.0,バランス型
2017100041,43.1,40.77,2.33,30.05,8,0.0863,66.7,バランス型
2017100437,41.54,44.36,-2.82,31.87,8,0.099,66.7,バランス型
2017100511,57.05,57.96,-0.91,61.66,8,0.0476,49.8,バランス型
2017100641,53.74,57.0,-3.25,57.65,5,0.1137,55.6,バランス型
2017101894,56.37,54.68,1.69,66.67,1,0.0,7.0,バランス型
2017102192,47.02,52.27,-5.25,45.44,8,0.174,66.7,バランス型
2017103064,39.32,43.17,-3.85,28.71,8,0.1267,66.7,バランス型
2017103123,36.22,40.49,-4.27,22.57,8,0.0713,62.9,バランス型
2017103391,60.29,56.59,3.7,72.79,2,0.0229,18.0,バランス型
2017103844,39.02,49.82,-10.8,33.67,8,0.1475,66.7,追走持続型
2017104622,53.0,48.7,4.3,47.79,5,0.0792,55.6,バランス型
2017104824,54.02,48.56,5.47,49.88,8,0.0783,66.7,バランス型
2017105509,46.65,44.1,2.55,37.19,8,0.1377,66.7,バランス型
2017105643,54.69,59.16,-4.46,60.37,8,0.101,66.7,バランス型
2017106567,46.0,45.36,0.65,33.67,4,0.1061,50.0,バランス型
2012101505,34.1,36.48,-2.38,16.26,8,0.1185,66.7,バランス型
2012102157,44.59,45.77,-1.18,34.1,5,0.1358,55.6,バランス型
2012104164,70.28,65.49,4.79,87.84,5,0.0918,55.6,バランス型
2013100332,47.21,53.74,-6.53,46.91,8,0.1093,66.7,バランス型
2013101453,62.4,57.31,5.09,93.33,1,0.0,7.0,バランス型
2013106128,55.45,53.86,1.59,55.91,8,0.1436,66.7,バランス型
2013106148,63.07,58.16,4.91,75.54,3,0.0373,28.3,バランス型
2013109022,43.37,38.18,5.19,20.94,4,0.1717,50.0,バランス型
2013109027,41.83,46.62,-4.78,29.62,4,0.1602,50.0,バランス型
2014101974,60.9,56.66,4.24,86.67,1,0.0,7.0,バランス型
2014102698,40.44,42.67,-2.23,28.48,7,0.13,63.6,バランス型
2014104273,45.84,56.97,-11.14,48.61,5,0.1592,55.6,追走持続型
2015104542,60.3,60.93,-0.64,68.1,8,0.1564,66.7,バランス型
2015104796,43.76,47.07,-3.31,36.89,8,0.1006,66.7,バランス型
2015110013,66.33,58.86,7.48,73.16,8,0.0761,65.6,バランス型
2016104787,54.92,56.42,-1.49,57.92,8,0.0742,64.6,バランス型
2015103145,73.63,69.69,3.93,90.84,8,0.0978,66.7,バランス型
2015105013,47.13,49.64,-2.51,40.17,4,0.0988,50.0,バランス型
2015105352,40.89,44.37,-3.48,31.0,8,0.1175,66.7,バランス型
2015106499,56.08,60.94,-4.86,63.52,8,0.1482,66.7,バランス型
2016103302,47.95,53.71,-5.76,45.92,4,0.1528,50.0,バランス型
2016104262,51.06,49.58,1.48,47.3,8,0.1565,66.7,バランス型
2016104596,54.66,56.21,-1.55,57.69,7,0.128,63.6,バランス型
2016104830,50.0,49.78,0.22,44.46,4,0.0489,37.9,バランス型
2016104877,55.63,53.23,2.4,55.82,8,0.1032,66.7,バランス型
2016105056,33.68,43.57,-9.89,21.89,8,0.1393,66.7,追走持続型
2017100422,68.64,64.37,4.27,82.73,6,0.0728,57.4,バランス型
2017101866,58.04,57.07,0.98,78.57,1,0.0,7.0,バランス型
2017102488,38.49,41.6,-3.11,3.86,2,0.0,11.7,バランス型
2017104513,52.97,46.74,6.23,45.68,8,0.1292,66.7,バランス型
2017104685,38.9,39.21,-0.31,24.22,8,0.1662,66.7,バランス型
2017105026,62.31,61.08,1.23,84.24,2,0.0292,19.8,バランス型
2017105224,38.16,38.41,-0.24,22.64,8,0.0934,66.7,バランス型
2017105345,48.52,49.74,-1.22,44.78,8,0.147,66.7,バランス型
2017105601,50.09,50.77,-0.68,35.71,1,0.0,7.0,バランス型
2017105616,31.29,42.94,-11.65,18.75,8,0.1618,66.7,追走持続型
2017106606,74.29,70.34,3.95,92.26,8,0.1733,66.7,バランス型
2017110002,53.52,53.49,0.03,53.78,3,0.0,15.0,バランス型
2017110042,48.76,49.72,-0.96,28.57,1,0.0,7.0,バランス型
2017110085,46.11,47.62,-1.52,14.29,1,0.0,7.0,バランス型
2017110167,59.37,58.12,1.26,85.71,1,0.0,7.0,バランス型
2011106610,36.19,36.14,0.06,18.32,8,0.1523,66.7,バランス型
2013101763,48.86,41.48,7.38,36.14,8,0.1522,66.7,バランス型
2014103284,48.25,39.55,8.71,28.01,4,0.0925,50.0,テン型
2014106049,32.17,41.42,-9.25,19.4,8,0.1304,66.7,追走持続型
2015101210,50.14,54.53,-4.39,50.64,3,0.0786,42.9,バランス型
2015104453,45.88,46.88,-1.0,38.66,7,0.1535,63.6,バランス型
2015104658,51.66,49.54,2.12,36.36,1,0.0,7.0,バランス型
2015104860,43.21,50.73,-7.52,39.57,7,0.1499,63.6,バランス型
2015104974,36.01,40.35,-4.34,22.23,8,0.1146,66.7,バランス型
2015106181,64.36,67.69,-3.34,90.97,3,0.1094,42.9,バランス型
2016105060,41.51,41.3,0.21,28.98,8,0.1503,66.7,バランス型
2016105199,61.59,62.46,-0.87,70.94,8,0.099,66.7,バランス型
2017101370,34.24,44.39,-10.15,23.76,8,0.0893,66.7,追走持続型
2017101794,47.03,44.59,2.44,38.05,8,0.049,50.6,バランス型
2017102078,46.48,53.49,-7.01,45.71,8,0.0984,66.7,バランス型
2017102212,47.38,41.9,5.48,34.47,6,0.0924,60.0,バランス型
2017102873,62.6,63.8,-1.21,82.3,3,0.0579,35.7,バランス型
2017103104,71.15,63.28,7.86,82.35,8,0.1439,66.7,バランス型
2017105231,30.34,34.41,-4.07,10.4,8,0.114,66.7,バランス型
2017105502,53.71,53.75,-0.04,55.56,1,0.0,7.0,バランス型
2017106417,33.14,38.03,-4.9,16.75,8,0.0708,62.7,バランス型
2017110112,61.62,57.17,4.44,65.92,8,0.0723,63.5,バランス型
