年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 水 LAP3, 坂 水 LAP4, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 木 LAP3, 坂 木 LAP4, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 水 6F,ウ 木 1F,ウ 木 4F,ウ 木 5F,ウ 木 6F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路時計,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,A3高勝率Lap,本命候補判定,相手候補判定,ZI,脚質,枠,レースID,血統登録番号
20260906,中山,6,9,新馬,ダ,1800,サードアイ,牡,丸山元気,蛯名正義,美,マジェスティックウォリアー,1,中山ダ1800,1,R8.9.6,サードアイ46270,サードアイ46267,サードアイ46268,サードアイ46263,サードアイ46264,サードアイ46256,サードアイ46257,68.8,17.4,16.3,なし,なし,なし,67.1,16,16.3,59.2,13.9,13.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,65.9,なし,12.2,なし,なし,なし,なし,12,53.9,70.1,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,65.9,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,7,2.02609E+17,24107366
20260906,中山,6,10,新馬,ダ,1800,サイモントレノ,牡,内田博幸,奥平雅士,美,インカンテーション,1,中山ダ1800,1,R8.9.6,サイモントレノ46270,サイモントレノ46267,サイモントレノ46268,サイモントレノ46263,サイモントレノ46264,サイモントレノ46256,サイモントレノ46257,65.9,15.7,16.4,68.1,16.1,16.5,なし,なし,なし,65.9,16.2,16.6,68.2,16.8,17.1,17.8,16.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,85.5,12.3,53.9,68.8,85.5,なし,なし,×,×,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,0,　,7,2.02609E+17,24104675
20260906,中山,6,11,新馬,ダ,1800,ドーンオブホープ,牡,菊沢一樹,伊藤圭三,美,ニューイヤーズデイ,1,中山ダ1800,1,R8.9.6,ドーンオブホープ46270,ドーンオブホープ46267,ドーンオブホープ46268,ドーンオブホープ46263,ドーンオブホープ46264,ドーンオブホープ46256,ドーンオブホープ46257,66.7,15.6,16,55.3,13.3,13.2,69.7,16.5,16.9,57.3,12.8,13.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,66.5,なし,なし,なし,なし,なし,なし,12,52.4,67.8,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,66.5,×,なし,なし,なし,なし,なし,なし,TRUE,なし,〇,なし,0,　,8,2.02609E+17,24107184
20260906,中山,6,12,新馬,ダ,1800,ファブリック,牡,岩田康誠,武井亮,美,クリソベリル,1,中山ダ1800,1,R8.9.6,ファブリック46270,ファブリック46267,ファブリック46268,ファブリック46263,ファブリック46264,ファブリック46256,ファブリック46257,なし,なし,なし,55.9,12.8,13.4,55,12.5,13.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12,51.7,66.8,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,TRUE,なし,〇,なし,0,　,8,2.02609E+17,24104851
20260906,中山,7,1,未勝利,芝,2000,ウインスターリング,牡,ミシェル,畠山吉宏,美,シルバーステート,2,中山芝2000,1,R8.9.6,ウインスターリング46270,ウインスターリング46267,ウインスターリング46268,ウインスターリング46263,ウインスターリング46264,ウインスターリング46256,ウインスターリング46257,なし,なし,なし,61.2,15.1,14.8,68.6,16.4,16.9,62.5,14.9,15.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,67.5,なし,なし,なし,なし,なし,なし,11.2,51.8,67.1,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,67.5,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,96,差,1,2.02609E+17,23105883
20260906,中山,7,2,未勝利,芝,2000,セキテイリノ,牡,江田照男,田中剛,美,サトノダイヤモンド,2,中山芝2000,1,R8.9.6,セキテイリノ46270,セキテイリノ46267,セキテイリノ46268,セキテイリノ46263,セキテイリノ46264,セキテイリノ46256,セキテイリノ46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,53.8,12.2,13.4,13.6,14.6,なし,なし,なし,なし,なし,なし,なし,なし,13.3,0,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,127,逃,1,2.02609E+17,23103447
20260906,中山,7,3,未勝利,芝,2000,ラクシオンデクラ,牡,石神深道,尾関知人,美,ブリックスアンドモルタル,2,中山芝2000,1,R8.9.6,ラクシオンデクラ46270,ラクシオンデクラ46267,ラクシオンデクラ46268,ラクシオンデクラ46263,ラクシオンデクラ46264,ラクシオンデクラ46256,ラクシオンデクラ46257,なし,なし,なし,なし,なし,なし,56.4,13.6,13.8,なし,なし,なし,54.5,13.2,13.3,13.2,14.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,88.4,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,95,追,2,2.02609E+17,23103597
20260906,中山,7,4,未勝利,芝,2000,ジェイエルグリーン,牝,原優介,平岩大典,美,アニマルキングダム,2,中山芝2000,1,R8.9.6,ジェイエルグリーン46270,ジェイエルグリーン46267,ジェイエルグリーン46268,ジェイエルグリーン46263,ジェイエルグリーン46264,ジェイエルグリーン46256,ジェイエルグリーン46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.1,68.8,なし,なし,11.8,51.8,68.5,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,98,先,2,2.02609E+17,23106314
20260906,中山,7,5,未勝利,芝,2000,カテドラルクォーツ,牡,岩田康誠,菊沢隆徳,美,ブリックスアンドモルタル,2,中山芝2000,1,R8.9.6,カテドラルクォーツ46270,カテドラルクォーツ46267,カテドラルクォーツ46268,カテドラルクォーツ46263,カテドラルクォーツ46264,カテドラルクォーツ46256,カテドラルクォーツ46257,なし,なし,なし,なし,なし,なし,69.4,16,16.4,69.7,16.9,16.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,66.3,なし,なし,なし,なし,15.2,0,11.7,52.8,68.3,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,66.3,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,86,差,3,2.02609E+17,23103668
20260906,中山,7,6,未勝利,芝,2000,マイネルオラクル,牡,柴田大知,尾関知人,美,ゴールドシップ,2,中山芝2000,1,R8.9.6,マイネルオラクル46270,マイネルオラクル46267,マイネルオラクル46268,マイネルオラクル46263,マイネルオラクル46264,マイネルオラクル46256,マイネルオラクル46257,68.1,17.3,16.5,なし,なし,なし,なし,なし,なし,57.1,13.3,14.7,55,13.1,13.4,13.7,14.8,なし,なし,なし,なし,なし,なし,なし,12.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,88.4,×,なし,×,×,なし,×,なし,なし,×,なし,×,〇,なし,〇,なし,なし,×,×,102,先,3,2.02609E+17,23106422
20260906,中山,7,7,未勝利,芝,2000,ジャストマイウェイ,牝,内田博幸,奥村武,美,No Nay Never,2,中山芝2000,1,R8.9.6,ジャストマイウェイ46270,ジャストマイウェイ46267,ジャストマイウェイ46268,ジャストマイウェイ46263,ジャストマイウェイ46264,ジャストマイウェイ46256,ジャストマイウェイ46257,66.6,17.6,15.7,なし,なし,なし,なし,なし,なし,56,12.7,13.5,54.6,12.3,13.8,14.4,14.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,101,先,4,2.02609E+17,23105362
20260906,中山,7,8,未勝利,芝,2000,ブラッキッシュ,牡,ルメール,木村哲也,美,キタサンブラック,2,中山芝2000,1,R8.9.6,ブラッキッシュ46270,ブラッキッシュ46267,ブラッキッシュ46268,ブラッキッシュ46263,ブラッキッシュ46264,ブラッキッシュ46256,ブラッキッシュ46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,13.5,なし,なし,11.6,67.5,11.5,52,66.8,なし,なし,なし,なし,なし,FALSE,〇,なし,〇,0,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,126,差,4,2.02609E+17,23107028
20260906,中山,7,9,未勝利,芝,2000,クリスタルドレス,牝,杉原誠人,高橋文雅,美,ジャスタウェイ,2,中山芝2000,1,R8.9.6,クリスタルドレス46270,クリスタルドレス46267,クリスタルドレス46268,クリスタルドレス46263,クリスタルドレス46264,クリスタルドレス46256,クリスタルドレス46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,57.8,13.1,13.7,14.6,16.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,×,なし,×,×,なし,なし,なし,×,×,なし,なし,なし,なし,なし,なし,なし,122,差,5,2.02609E+17,23107406
20260906,中山,7,10,未勝利,芝,2000,シホノグラツィア,牡,団野大成,佐藤悠太,栗,キズナ,2,中山芝2000,2,R8.9.6,シホノグラツィア46270,シホノグラツィア46267,シホノグラツィア46268,シホノグラツィア46263,シホノグラツィア46264,シホノグラツィア46256,シホノグラツィア46257,61.9,15.4,15.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,101,追,5,2.02609E+17,23106896
20260906,中山,7,11,未勝利,芝,2000,エラガバリウム,セ,津村明秀,千葉直人,美,レイデオロ,2,中山芝2000,1,R8.9.6,エラガバリウム46270,エラガバリウム46267,エラガバリウム46268,エラガバリウム46263,エラガバリウム46264,エラガバリウム46256,エラガバリウム46257,67.6,15.8,16.8,63,15.2,15.7,66.2,15.6,15.6,59.4,13.5,14.8,56.6,13,13.4,14.1,16.1,なし,なし,なし,なし,なし,67.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,67.1,×,×,なし,×,〇,なし,〇,なし,なし,×,×,111,追,6,2.02609E+17,23107335
20260906,中山,7,12,未勝利,芝,2000,ディエスルージュ,牝,木幡巧也,秋本大介,美,ベンバトル,2,中山芝2000,1,R8.9.6,ディエスルージュ46270,ディエスルージュ46267,ディエスルージュ46268,ディエスルージュ46263,ディエスルージュ46264,ディエスルージュ46256,ディエスルージュ46257,66.1,15.5,15.6,なし,なし,なし,なし,なし,なし,66.8,15.7,16.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.1,なし,なし,なし,なし,12.8,55.1,69.9,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,98,先,6,2.02609E+17,23105163
20260906,中山,7,13,未勝利,芝,2000,サンクレゾン,牝,北村友一,大竹正博,美,サトノダイヤモンド,2,中山芝2000,1,R8.9.6,サンクレゾン46270,サンクレゾン46267,サンクレゾン46268,サンクレゾン46263,サンクレゾン46264,サンクレゾン46256,サンクレゾン46257,なし,なし,なし,なし,なし,なし,67.2,15.7,16,なし,なし,なし,55.5,12.2,13.1,14.7,15.5,なし,なし,なし,なし,なし,なし,なし,12.3,なし,なし,12,73.3,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,105,差,7,2.02609E+17,23103780
20260906,中山,7,14,未勝利,芝,2000,ピグマリオン,牡,嶋田純次,室井潔,美,アメリカンペイトリオット,2,中山芝2000,1,R8.9.6,ピグマリオン46270,ピグマリオン46267,ピグマリオン46268,ピグマリオン46263,ピグマリオン46264,ピグマリオン46256,ピグマリオン46257,66.3,15.8,16.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,68.5,なし,12.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,68.5,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,90,追,7,2.02609E+17,23101391
20260906,中山,7,15,未勝利,芝,2000,ワイズファミリア,牝,丸田恭介,本間忍,美,ブリックスアンドモルタル,2,中山芝2000,1,R8.9.6,ワイズファミリア46270,ワイズファミリア46267,ワイズファミリア46268,ワイズファミリア46263,ワイズファミリア46264,ワイズファミリア46256,ワイズファミリア46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.1,53.1,69.9,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,116,差,7,2.02609E+17,23103550
20260906,中山,7,16,未勝利,芝,2000,ブリックアブラック,牡,石田拓郎,高木登,美,ブリックスアンドモルタル,2,中山芝2000,1,R8.9.6,ブリックアブラック46270,ブリックアブラック46267,ブリックアブラック46268,ブリックアブラック46263,ブリックアブラック46264,ブリックアブラック46256,ブリックアブラック46257,なし,なし,なし,56,12.5,13.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,108,追,8,2.02609E+17,23102410
20260906,中山,7,17,未勝利,芝,2000,ソフィア,牝,木幡初也,鹿戸雄一,美,リアルスティール,2,中山芝2000,1,R8.9.6,ソフィア46270,ソフィア46267,ソフィア46268,ソフィア46263,ソフィア46264,ソフィア46256,ソフィア46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,56.1,12.8,13.5,14.4,15.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,96,先,8,2.02609E+17,23107088
20260906,中山,7,18,未勝利,芝,2000,ハルノアメ,牡,佐藤翔馬,上原博之,美,ダノンバラード,2,中山芝2000,1,R8.9.6,ハルノアメ46270,ハルノアメ46267,ハルノアメ46268,ハルノアメ46263,ハルノアメ46264,ハルノアメ46256,ハルノアメ46257,なし,なし,なし,なし,なし,なし,69.3,16.6,16.7,69.1,17.2,16.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,64.6,なし,なし,なし,なし,なし,なし,11.8,54.6,70.1,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,64.6,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,110,差,8,2.02609E+17,23104002
20260906,中山,8,1,１勝ｸﾗｽ,ダ,1800,ジーティーブラック,牡,菊沢一樹,菊沢隆徳,美,キタサンブラック,1,中山ダ1800,1,R8.9.6,ジーティーブラック46270,ジーティーブラック46267,ジーティーブラック46268,ジーティーブラック46263,ジーティーブラック46264,ジーティーブラック46256,ジーティーブラック46257,なし,なし,なし,なし,なし,なし,68.9,16.1,16.6,69,16.8,16.7,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,65.9,なし,13.8,なし,なし,なし,なし,11.6,52.5,68,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,65.9,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,117,先,1,2.02609E+17,23106052
20260906,中山,8,2,１勝ｸﾗｽ,ダ,1800,ノーウェアマン,牡,津村明秀,浅利英明,美,シルバーステート,1,中山ダ1800,1,R8.9.6,ノーウェアマン46270,ノーウェアマン46267,ノーウェアマン46268,ノーウェアマン46263,ノーウェアマン46264,ノーウェアマン46256,ノーウェアマン46257,64.3,15.3,16.1,56.5,13.5,13.7,63.6,15.4,15.7,69.9,16.7,17.6,65,15.6,16.4,16.1,16.9,53.7,12.2,12.6,13.6,15.3,65.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,×,×,×,×,×,65.8,〇,×,×,×,×,なし,×,なし,なし,なし,なし,102,追,1,2.02609E+17,23106694
20260906,中山,8,3,１勝ｸﾗｽ,ダ,1800,アイビーチーキー,牡,上里直汰,加藤士津,美,フリオーソ,1,中山ダ1800,1,R8.9.6,アイビーチーキー46270,アイビーチーキー46267,アイビーチーキー46268,アイビーチーキー46263,アイビーチーキー46264,アイビーチーキー46256,アイビーチーキー46257,65.2,15.8,15.2,56.7,13.1,13.8,なし,なし,なし,58.2,13.7,14.2,53.1,12.6,13.2,13.3,14,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,115,先,2,2.02609E+17,23106573
20260906,中山,8,4,１勝ｸﾗｽ,ダ,1800,モヴレクス,牡,丸山元気,金成貴史,美,ブリックスアンドモルタル,1,中山ダ1800,1,R8.9.6,モヴレクス46270,モヴレクス46267,モヴレクス46268,モヴレクス46263,モヴレクス46264,モヴレクス46256,モヴレクス46257,なし,なし,なし,56.8,13.5,13.6,なし,なし,なし,55.1,13,13.3,54,12.6,13,13.4,15,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,89,差,2,2.02609E+17,21105074
20260906,中山,8,5,１勝ｸﾗｽ,ダ,1800,エコロストーム,牝,石神深道,千葉直人,美,ロージズインメイ,1,中山ダ1800,1,R8.9.6,エコロストーム46270,エコロストーム46267,エコロストーム46268,エコロストーム46263,エコロストーム46264,エコロストーム46256,エコロストーム46257,65.8,15.3,15.7,なし,なし,なし,63.7,14.7,15.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.6,なし,なし,11.8,69.4,11.8,52.3,68,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,89,差,3,2.02609E+17,23102405
20260906,中山,8,6,１勝ｸﾗｽ,ダ,1800,タケルムサシ,牡,団野大成,斎藤誠,美,ルヴァンスレーヴ,1,中山ダ1800,1,R8.9.6,タケルムサシ46270,タケルムサシ46267,タケルムサシ46268,タケルムサシ46263,タケルムサシ46264,タケルムサシ46256,タケルムサシ46257,67.6,16.6,16.7,57.4,13.1,14,67.6,16,16.8,64.2,16,15.6,68.1,15.9,17.1,16.5,18.6,なし,なし,なし,なし,なし,67.9,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,67.9,×,×,なし,×,×,なし,×,なし,なし,なし,なし,102,追,3,2.02609E+17,23105177
20260906,中山,8,7,１勝ｸﾗｽ,ダ,1800,ストーリーオブラブ,牝,江田照男,小野次郎,美,マジェスティックウォリアー,1,中山ダ1800,1,R8.9.6,ストーリーオブラブ46270,ストーリーオブラブ46267,ストーリーオブラブ46268,ストーリーオブラブ46263,ストーリーオブラブ46264,ストーリーオブラブ46256,ストーリーオブラブ46257,なし,なし,なし,なし,なし,なし,69.8,15,16.2,60.6,14.1,14.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.9,55,70.7,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,97,逃,4,2.02609E+17,23106587
20260906,中山,8,8,１勝ｸﾗｽ,ダ,1800,ガーデンカメリア,牝,石田拓郎,古賀大生,美,American Pharoah,1,中山ダ1800,1,R8.9.6,ガーデンカメリア46270,ガーデンカメリア46267,ガーデンカメリア46268,ガーデンカメリア46263,ガーデンカメリア46264,ガーデンカメリア46256,ガーデンカメリア46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,54.7,14.2,13.8,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.2,52.9,66.4,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,TRUE,なし,〇,なし,95,差,4,2.02609E+17,21110139
20260906,中山,8,9,１勝ｸﾗｽ,ダ,1800,ボニープリンス,牡,三浦皇成,大竹正博,美,レイデオロ,1,中山ダ1800,1,R8.9.6,ボニープリンス46270,ボニープリンス46267,ボニープリンス46268,ボニープリンス46263,ボニープリンス46264,ボニープリンス46256,ボニープリンス46257,なし,なし,なし,57.2,13,14,なし,なし,なし,なし,なし,なし,55.8,12.3,13.2,14.8,15.5,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.3,71.5,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,×,なし,×,×,なし,×,なし,なし,×,なし,×,×,なし,×,なし,なし,なし,なし,108,先,5,2.02609E+17,23107329
20260906,中山,8,10,１勝ｸﾗｽ,ダ,1800,ユキノグラス,牡,大野拓弥,小笠倫弘,美,サンダースノー,1,中山ダ1800,1,R8.9.6,ユキノグラス46270,ユキノグラス46267,ユキノグラス46268,ユキノグラス46263,ユキノグラス46264,ユキノグラス46256,ユキノグラス46257,なし,なし,なし,69.9,17.3,17.1,なし,なし,なし,69.7,16.8,17,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,14.3,なし,なし,なし,なし,なし,12.1,53.7,68.1,なし,なし,なし,なし,なし,なし,×,なし,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,102,逃,5,2.02609E+17,23102646
20260906,中山,8,11,１勝ｸﾗｽ,ダ,1800,シンギュラリティ,牡,ミシェル,西田雄一,美,シャンハイボビー,1,中山ダ1800,1,R8.9.6,シンギュラリティ46270,シンギュラリティ46267,シンギュラリティ46268,シンギュラリティ46263,シンギュラリティ46264,シンギュラリティ46256,シンギュラリティ46257,なし,なし,なし,68.2,16.3,16.1,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,12.3,72.2,11.7,53.6,68.5,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,100,先,6,2.02609E+17,23104472
20260906,中山,8,12,１勝ｸﾗｽ,ダ,1800,ソニックキャット,牡,岩田康誠,中舘英二,美,ダイワメジャー,1,中山ダ1800,1,R8.9.6,ソニックキャット46270,ソニックキャット46267,ソニックキャット46268,ソニックキャット46263,ソニックキャット46264,ソニックキャット46256,ソニックキャット46257,69.6,15.8,16.9,69.8,16,16.7,68.6,15.3,16.4,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,68.8,なし,13.3,なし,なし,14.3,82.2,11.9,51.2,66,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,68.8,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,98,逃,6,2.02609E+17,23103698
20260906,中山,8,13,１勝ｸﾗｽ,ダ,1800,カフェシューター,牡,ルメール,中舘英二,美,ニューイヤーズデイ,1,中山ダ1800,1,R8.9.6,カフェシューター46270,カフェシューター46267,カフェシューター46268,カフェシューター46263,カフェシューター46264,カフェシューター46256,カフェシューター46257,68.1,16.2,16.6,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,67.7,15.9,12.4,なし,なし,12.1,72.2,11.8,53.9,68.7,なし,なし,なし,なし,なし,なし,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,67.7,×,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,104,先,7,2.02609E+17,23100368
20260906,中山,8,14,１勝ｸﾗｽ,ダ,1800,ラヴアンドライク,牝,原優介,稲垣幸雄,美,カリフォルニアクローム,1,中山ダ1800,1,R8.9.6,ラヴアンドライク46270,ラヴアンドライク46267,ラヴアンドライク46268,ラヴアンドライク46263,ラヴアンドライク46264,ラヴアンドライク46256,ラヴアンドライク46257,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,11.6,51.8,67.5,なし,なし,なし,なし,なし,FALSE,〇,なし,〇,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,120,逃,7,2.02609E+17,22104570
